Train ID      Test ID      Output File      Log Folder\n
[DONE] 19436273    19471210    out/VidODENRU/train/VidODENRU_e100_2l_2c_8b_64f_TRAIN-%j.out    out/VidODENRU/test/VidODENRU_e100_2l_2c_8b_64f_TEST-%j.out    storage/logs/datasetkth_2c_2l_extrapTrue_f64_nruTrue_nru2False_e100_b8_unequalTrue_36_50_86
[DONE] 19436275    19471211    out/VidODENRU/train/VidODENRU_e100_2l_3c_8b_64f_TRAIN-%j.out    out/VidODENRU/test/VidODENRU_e100_2l_3c_8b_64f_TEST-%j.out    storage/logs/datasetkth_3c_2l_extrapTrue_f64_nruTrue_nru2False_e100_b8_unequalTrue_36_50_86
[DONE] 19436277    19471356    out/VidODENRU/train/VidODENRU_e100_3l_1c_8b_64f_TRAIN-%j.out    out/VidODENRU/test/VidODENRU_e100_3l_1c_8b_64f_TEST-%j.out    storage/logs/datasetkth_1c_3l_extrapTrue_f64_nruTrue_nru2False_e100_b8_unequalTrue_36_50_86
[DONE] 19436279    19471434    out/VidODENRU/train/VidODENRU_e100_3l_2c_8b_64f_TRAIN-%j.out    out/VidODENRU/test/VidODENRU_e100_3l_2c_8b_64f_TEST-%j.out    storage/logs/datasetkth_2c_3l_extrapTrue_f64_nruTrue_nru2False_e100_b8_unequalTrue_36_50_86
[DONE] 19436281    19471435    out/VidODENRU/train/VidODENRU_e100_3l_3c_8b_64f_TRAIN-%j.out    out/VidODENRU/test/VidODENRU_e100_3l_3c_8b_64f_TEST-%j.out    storage/logs/datasetkth_3c_3l_extrapTrue_f64_nruTrue_nru2False_e100_b8_unequalTrue_36_50_86
[DONE] 19436283    19471436    out/VidODENRU/train/VidODENRU_e100_4l_1c_8b_64f_TRAIN-%j.out    out/VidODENRU/test/VidODENRU_e100_4l_1c_8b_64f_TEST-%j.out    storage/logs/datasetkth_1c_4l_extrapTrue_f64_nruTrue_nru2False_e100_b8_unequalTrue_36_50_86
[DONE] 19436285    19471470    out/VidODENRU/train/VidODENRU_e100_4l_2c_8b_64f_TRAIN-%j.out    out/VidODENRU/test/VidODENRU_e100_4l_2c_8b_64f_TEST-%j.out    storage/logs/datasetkth_2c_4l_extrapTrue_f64_nruTrue_nru2False_e100_b8_unequalTrue_36_50_86
[DONE] 19436287    19471471    out/VidODENRU/train/VidODENRU_e100_4l_3c_8b_64f_TRAIN-%j.out    out/VidODENRU/test/VidODENRU_e100_4l_3c_8b_64f_TEST-%j.out    storage/logs/datasetkth_3c_4l_extrapTrue_f64_nruTrue_nru2False_e100_b8_unequalTrue_36_50_86
19436289    19436290    out/VidODENRU2/train/VidODENRU2_e100_2l_1c_8b_64f_TRAIN-%j.out    out/VidODENRU2/test/VidODENRU2_e100_2l_1c_8b_64f_TEST-%j.out    datasetkth_1c_2l_extrapTrue_f64_nruFalse_nru2True_e100_b8_unequalTrue_36_50_86
19436291    19436292    out/VidODENRU2/train/VidODENRU2_e100_2l_2c_8b_64f_TRAIN-%j.out    out/VidODENRU2/test/VidODENRU2_e100_2l_2c_8b_64f_TEST-%j.out    datasetkth_2c_2l_extrapTrue_f64_nruFalse_nru2True_e100_b8_unequalTrue_36_50_86
19436293    19436294    out/VidODENRU2/train/VidODENRU2_e100_2l_3c_8b_64f_TRAIN-%j.out    out/VidODENRU2/test/VidODENRU2_e100_2l_3c_8b_64f_TEST-%j.out    datasetkth_3c_2l_extrapTrue_f64_nruFalse_nru2True_e100_b8_unequalTrue_36_50_86
19436295    19436296    out/VidODENRU2/train/VidODENRU2_e100_3l_1c_8b_64f_TRAIN-%j.out    out/VidODENRU2/test/VidODENRU2_e100_3l_1c_8b_64f_TEST-%j.out    datasetkth_1c_3l_extrapTrue_f64_nruFalse_nru2True_e100_b8_unequalTrue_36_50_86
19436297    19436298    out/VidODENRU2/train/VidODENRU2_e100_3l_2c_8b_64f_TRAIN-%j.out    out/VidODENRU2/test/VidODENRU2_e100_3l_2c_8b_64f_TEST-%j.out    datasetkth_2c_3l_extrapTrue_f64_nruFalse_nru2True_e100_b8_unequalTrue_36_50_86
19436299    19436300    out/VidODENRU2/train/VidODENRU2_e100_3l_3c_8b_64f_TRAIN-%j.out    out/VidODENRU2/test/VidODENRU2_e100_3l_3c_8b_64f_TEST-%j.out    datasetkth_3c_3l_extrapTrue_f64_nruFalse_nru2True_e100_b8_unequalTrue_36_50_86
19436301    19436302    out/VidODENRU2/train/VidODENRU2_e100_4l_1c_8b_64f_TRAIN-%j.out    out/VidODENRU2/test/VidODENRU2_e100_4l_1c_8b_64f_TEST-%j.out    datasetkth_1c_4l_extrapTrue_f64_nruFalse_nru2True_e100_b8_unequalTrue_36_50_86
19436303    19436304    out/VidODENRU2/train/VidODENRU2_e100_4l_2c_8b_64f_TRAIN-%j.out    out/VidODENRU2/test/VidODENRU2_e100_4l_2c_8b_64f_TEST-%j.out    datasetkth_2c_4l_extrapTrue_f64_nruFalse_nru2True_e100_b8_unequalTrue_36_50_86
19436305    19436306    out/VidODENRU2/train/VidODENRU2_e100_4l_3c_8b_64f_TRAIN-%j.out    out/VidODENRU2/test/VidODENRU2_e100_4l_3c_8b_64f_TEST-%j.out    datasetkth_3c_4l_extrapTrue_f64_nruFalse_nru2True_e100_b8_unequalTrue_36_50_86

[DONE] 19436307    19470277    out/VidODE/train/VidODE_e200_2l_1c_8b_64f_TRAIN-%j.out    out/VidODE/test/VidODE_e200_2l_1c_8b_64f_TEST-%j.out    storage/logs/datasetkth_1c_2l_extrapTrue_f64_nruFalse_nru2False_e200_b8_unequalTrue_36_50_86
[DONE] 19436309    19470408    out/VidODE/train/VidODE_e200_2l_2c_8b_64f_TRAIN-%j.out    out/VidODE/test/VidODE_e200_2l_2c_8b_64f_TEST-%j.out    storage/logs/datasetkth_2c_2l_extrapTrue_f64_nruFalse_nru2False_e200_b8_unequalTrue_36_50_86
[DONE] 19436311    19470424    out/VidODE/train/VidODE_e200_2l_3c_8b_64f_TRAIN-%j.out    out/VidODE/test/VidODE_e200_2l_3c_8b_64f_TEST-%j.out    storage/logs/datasetkth_3c_2l_extrapTrue_f64_nruFalse_nru2False_e200_b8_unequalTrue_36_50_86
[DONE] 19436313    19470452    out/VidODE/train/VidODE_e200_3l_1c_8b_64f_TRAIN-%j.out    out/VidODE/test/VidODE_e200_3l_1c_8b_64f_TEST-%j.out    storage/logs/datasetkth_1c_3l_extrapTrue_f64_nruFalse_nru2False_e200_b8_unequalTrue_36_50_86
[DONE] 19436315    19470579    out/VidODE/train/VidODE_e200_3l_2c_8b_64f_TRAIN-%j.out    out/VidODE/test/VidODE_e200_3l_2c_8b_64f_TEST-%j.out    storage/logs/datasetkth_2c_3l_extrapTrue_f64_nruFalse_nru2False_e200_b8_unequalTrue_36_50_86
[DONE] 19436317    19470590    out/VidODE/train/VidODE_e200_3l_3c_8b_64f_TRAIN-%j.out    out/VidODE/test/VidODE_e200_3l_3c_8b_64f_TEST-%j.out    storage/logs/datasetkth_3c_3l_extrapTrue_f64_nruFalse_nru2False_e200_b8_unequalTrue_36_50_86
[DONE] 19436319    19470591    out/VidODE/train/VidODE_e200_4l_1c_8b_64f_TRAIN-%j.out    out/VidODE/test/VidODE_e200_4l_1c_8b_64f_TEST-%j.out    storage/logs/datasetkth_1c_4l_extrapTrue_f64_nruFalse_nru2False_e200_b8_unequalTrue_36_50_86
[DONE] 19436321    19470600    out/VidODE/train/VidODE_e200_4l_2c_8b_64f_TRAIN-%j.out    out/VidODE/test/VidODE_e200_4l_2c_8b_64f_TEST-%j.out    storage/logs/datasetkth_2c_4l_extrapTrue_f64_nruFalse_nru2False_e200_b8_unequalTrue_36_50_86
[DONE] 19436323    19470623    out/VidODE/train/VidODE_e200_4l_3c_8b_64f_TRAIN-%j.out    out/VidODE/test/VidODE_e200_4l_3c_8b_64f_TEST-%j.out    storage/logs/datasetkth_3c_4l_extrapTrue_f64_nruFalse_nru2False_e200_b8_unequalTrue_36_50_86
[DELE] 19436325    19471992    out/VidODENRU/train/VidODENRU_e200_2l_1c_8b_64f_TRAIN-%j.out    out/VidODENRU/test/VidODENRU_e200_2l_1c_8b_64f_TEST-%j.out    storage/logs/datasetkth_1c_2l_extrapTrue_f64_nruTrue_nru2False_e200_b8_unequalTrue_36_50_86
[DONE] 19436327    19471995    out/VidODENRU/train/VidODENRU_e200_2l_2c_8b_64f_TRAIN-%j.out    out/VidODENRU/test/VidODENRU_e200_2l_2c_8b_64f_TEST-%j.out    storage/logs/datasetkth_2c_2l_extrapTrue_f64_nruTrue_nru2False_e200_b8_unequalTrue_36_50_86
[DONE] 19436329    19472014    out/VidODENRU/train/VidODENRU_e200_2l_3c_8b_64f_TRAIN-%j.out    out/VidODENRU/test/VidODENRU_e200_2l_3c_8b_64f_TEST-%j.out    storage/logs/datasetkth_3c_2l_extrapTrue_f64_nruTrue_nru2False_e200_b8_unequalTrue_36_50_86
[DONE] 19436331    19472016    out/VidODENRU/train/VidODENRU_e200_3l_1c_8b_64f_TRAIN-%j.out    out/VidODENRU/test/VidODENRU_e200_3l_1c_8b_64f_TEST-%j.out    storage/logs/datasetkth_1c_3l_extrapTrue_f64_nruTrue_nru2False_e200_b8_unequalTrue_36_50_86
[DONE] 19436333    19472058    out/VidODENRU/train/VidODENRU_e200_3l_2c_8b_64f_TRAIN-%j.out    out/VidODENRU/test/VidODENRU_e200_3l_2c_8b_64f_TEST-%j.out    storage/logs/datasetkth_2c_3l_extrapTrue_f64_nruTrue_nru2False_e200_b8_unequalTrue_36_50_86
[DONE] 19436335    19472068    out/VidODENRU/train/VidODENRU_e200_3l_3c_8b_64f_TRAIN-%j.out    out/VidODENRU/test/VidODENRU_e200_3l_3c_8b_64f_TEST-%j.out    storage/logs/datasetkth_3c_3l_extrapTrue_f64_nruTrue_nru2False_e200_b8_unequalTrue_36_50_86
[DONE] 19436337    19472095    out/VidODENRU/train/VidODENRU_e200_4l_1c_8b_64f_TRAIN-%j.out    out/VidODENRU/test/VidODENRU_e200_4l_1c_8b_64f_TEST-%j.out    storage/logs/datasetkth_1c_4l_extrapTrue_f64_nruTrue_nru2False_e200_b8_unequalTrue_36_50_86
[DONE] 19436339    19472097    out/VidODENRU/train/VidODENRU_e200_4l_2c_8b_64f_TRAIN-%j.out    out/VidODENRU/test/VidODENRU_e200_4l_2c_8b_64f_TEST-%j.out    storage/logs/datasetkth_2c_4l_extrapTrue_f64_nruTrue_nru2False_e200_b8_unequalTrue_36_50_86
[DONE] 19436341    19474193    out/VidODENRU/train/VidODENRU_e200_4l_3c_8b_64f_TRAIN-%j.out    out/VidODENRU/test/VidODENRU_e200_4l_3c_8b_64f_TEST-%j.out    storage/logs/datasetkth_3c_4l_extrapTrue_f64_nruTrue_nru2False_e200_b8_unequalTrue_36_50_86
19436343    19436344    out/VidODENRU2/train/VidODENRU2_e200_2l_1c_8b_64f_TRAIN-%j.out    out/VidODENRU2/test/VidODENRU2_e200_2l_1c_8b_64f_TEST-%j.out    datasetkth_1c_2l_extrapTrue_f64_nruFalse_nru2True_e200_b8_unequalTrue_36_50_86
19436345    19436346    out/VidODENRU2/train/VidODENRU2_e200_2l_2c_8b_64f_TRAIN-%j.out    out/VidODENRU2/test/VidODENRU2_e200_2l_2c_8b_64f_TEST-%j.out    datasetkth_2c_2l_extrapTrue_f64_nruFalse_nru2True_e200_b8_unequalTrue_36_50_86
19436347    19436348    out/VidODENRU2/train/VidODENRU2_e200_2l_3c_8b_64f_TRAIN-%j.out    out/VidODENRU2/test/VidODENRU2_e200_2l_3c_8b_64f_TEST-%j.out    datasetkth_3c_2l_extrapTrue_f64_nruFalse_nru2True_e200_b8_unequalTrue_36_50_86
19436349    19436350    out/VidODENRU2/train/VidODENRU2_e200_3l_1c_8b_64f_TRAIN-%j.out    out/VidODENRU2/test/VidODENRU2_e200_3l_1c_8b_64f_TEST-%j.out    datasetkth_1c_3l_extrapTrue_f64_nruFalse_nru2True_e200_b8_unequalTrue_36_50_86
19436351    19436352    out/VidODENRU2/train/VidODENRU2_e200_3l_2c_8b_64f_TRAIN-%j.out    out/VidODENRU2/test/VidODENRU2_e200_3l_2c_8b_64f_TEST-%j.out    datasetkth_2c_3l_extrapTrue_f64_nruFalse_nru2True_e200_b8_unequalTrue_36_50_86
19436353    19436354    out/VidODENRU2/train/VidODENRU2_e200_3l_3c_8b_64f_TRAIN-%j.out    out/VidODENRU2/test/VidODENRU2_e200_3l_3c_8b_64f_TEST-%j.out    datasetkth_3c_3l_extrapTrue_f64_nruFalse_nru2True_e200_b8_unequalTrue_36_50_86
19436355    19436356    out/VidODENRU2/train/VidODENRU2_e200_4l_1c_8b_64f_TRAIN-%j.out    out/VidODENRU2/test/VidODENRU2_e200_4l_1c_8b_64f_TEST-%j.out    datasetkth_1c_4l_extrapTrue_f64_nruFalse_nru2True_e200_b8_unequalTrue_36_50_86
19436357    19436358    out/VidODENRU2/train/VidODENRU2_e200_4l_2c_8b_64f_TRAIN-%j.out    out/VidODENRU2/test/VidODENRU2_e200_4l_2c_8b_64f_TEST-%j.out    datasetkth_2c_4l_extrapTrue_f64_nruFalse_nru2True_e200_b8_unequalTrue_36_50_86
19436359    19436360    out/VidODENRU2/train/VidODENRU2_e200_4l_3c_8b_64f_TRAIN-%j.out    out/VidODENRU2/test/VidODENRU2_e200_4l_3c_8b_64f_TEST-%j.out    datasetkth_3c_4l_extrapTrue_f64_nruFalse_nru2True_e200_b8_unequalTrue_36_50_86

[DONE] 19436362    19475489    out/VidODE/train/VidODE_e500_2l_1c_8b_64f_TRAIN-%j.out    out/VidODE/test/VidODE_e500_2l_1c_8b_64f_TEST-%j.out    storage/logs/datasetkth_1c_2l_extrapTrue_f64_nruFalse_nru2False_e500_b8_unequalTrue_36_50_86
[DONE] 19436364    19475517    out/VidODE/train/VidODE_e500_2l_2c_8b_64f_TRAIN-%j.out    out/VidODE/test/VidODE_e500_2l_2c_8b_64f_TEST-%j.out    storage/logs/datasetkth_2c_2l_extrapTrue_f64_nruFalse_nru2False_e500_b8_unequalTrue_36_50_86
[DONE] 19436366    19475573    out/VidODE/train/VidODE_e500_2l_3c_8b_64f_TRAIN-%j.out    out/VidODE/test/VidODE_e500_2l_3c_8b_64f_TEST-%j.out    storage/logs/datasetkth_3c_2l_extrapTrue_f64_nruFalse_nru2False_e500_b8_unequalTrue_36_50_86
[DONE] 19436368    19475577    out/VidODE/train/VidODE_e500_3l_1c_8b_64f_TRAIN-%j.out    out/VidODE/test/VidODE_e500_3l_1c_8b_64f_TEST-%j.out    storage/logs/datasetkth_1c_3l_extrapTrue_f64_nruFalse_nru2False_e500_b8_unequalTrue_36_50_86
[DONE] 19436370    19475814    out/VidODE/train/VidODE_e500_3l_2c_8b_64f_TRAIN-%j.out    out/VidODE/test/VidODE_e500_3l_2c_8b_64f_TEST-%j.out    storage/logs/datasetkth_2c_3l_extrapTrue_f64_nruFalse_nru2False_e500_b8_unequalTrue_36_50_86
[DONE] 19436372    19475815    out/VidODE/train/VidODE_e500_3l_3c_8b_64f_TRAIN-%j.out    out/VidODE/test/VidODE_e500_3l_3c_8b_64f_TEST-%j.out    storage/logs/datasetkth_3c_3l_extrapTrue_f64_nruFalse_nru2False_e500_b8_unequalTrue_36_50_86
[DONE] 19436374    19515142    out/VidODE/train/VidODE_e500_4l_1c_8b_64f_TRAIN-%j.out    out/VidODE/test/VidODE_e500_4l_1c_8b_64f_TEST-%j.out    storage/logs/datasetkth_1c_4l_extrapTrue_f64_nruFalse_nru2False_e500_b8_unequalTrue_36_50_86
[DONE] 19436376    19515198    out/VidODE/train/VidODE_e500_4l_2c_8b_64f_TRAIN-%j.out    out/VidODE/test/VidODE_e500_4l_2c_8b_64f_TEST-%j.out    storage/logs/datasetkth_2c_4l_extrapTrue_f64_nruFalse_nru2False_e500_b8_unequalTrue_36_50_86
[DONE] 19436378    19515376    out/VidODE/train/VidODE_e500_4l_3c_8b_64f_TRAIN-%j.out    out/VidODE/test/VidODE_e500_4l_3c_8b_64f_TEST-%j.out    storage/logs/datasetkth_3c_4l_extrapTrue_f64_nruFalse_nru2False_e500_b8_unequalTrue_36_50_86
[x] 19436380    19436381    out/VidODENRU/train/VidODENRU_e500_2l_1c_8b_64f_TRAIN-%j.out    out/VidODENRU/test/VidODENRU_e500_2l_1c_8b_64f_TEST-%j.out    storage/logs/datasetkth_1c_2l_extrapTrue_f64_nruTrue_nru2False_e500_b8_unequalTrue_36_50_86
[x] 19436382    19436384    out/VidODENRU/train/VidODENRU_e500_2l_2c_8b_64f_TRAIN-%j.out    out/VidODENRU/test/VidODENRU_e500_2l_2c_8b_64f_TEST-%j.out    storage/logs/datasetkth_2c_2l_extrapTrue_f64_nruTrue_nru2False_e500_b8_unequalTrue_36_50_86
[x] 19436386    19436387    out/VidODENRU/train/VidODENRU_e500_2l_3c_8b_64f_TRAIN-%j.out    out/VidODENRU/test/VidODENRU_e500_2l_3c_8b_64f_TEST-%j.out    storage/logs/datasetkth_3c_2l_extrapTrue_f64_nruTrue_nru2False_e500_b8_unequalTrue_36_50_86
[x] 19436388    19436389    out/VidODENRU/train/VidODENRU_e500_3l_1c_8b_64f_TRAIN-%j.out    out/VidODENRU/test/VidODENRU_e500_3l_1c_8b_64f_TEST-%j.out    storage/logs/datasetkth_1c_3l_extrapTrue_f64_nruTrue_nru2False_e500_b8_unequalTrue_36_50_86
[x] 19436390    19436391    out/VidODENRU/train/VidODENRU_e500_3l_2c_8b_64f_TRAIN-%j.out    out/VidODENRU/test/VidODENRU_e500_3l_2c_8b_64f_TEST-%j.out    storage/logs/datasetkth_2c_3l_extrapTrue_f64_nruTrue_nru2False_e500_b8_unequalTrue_36_50_86
[x] 19436392    19436393    out/VidODENRU/train/VidODENRU_e500_3l_3c_8b_64f_TRAIN-%j.out    out/VidODENRU/test/VidODENRU_e500_3l_3c_8b_64f_TEST-%j.out    storage/logs/datasetkth_3c_3l_extrapTrue_f64_nruTrue_nru2False_e500_b8_unequalTrue_36_50_86
[DONE] 19436394    19515463    out/VidODENRU/train/VidODENRU_e500_4l_1c_8b_64f_TRAIN-%j.out    out/VidODENRU/test/VidODENRU_e500_4l_1c_8b_64f_TEST-%j.out    storage/logs/datasetkth_1c_4l_extrapTrue_f64_nruTrue_nru2False_e500_b8_unequalTrue_36_50_86
[DONE] 19436396    19515482    out/VidODENRU/train/VidODENRU_e500_4l_2c_8b_64f_TRAIN-%j.out    out/VidODENRU/test/VidODENRU_e500_4l_2c_8b_64f_TEST-%j.out    storage/logs/datasetkth_2c_4l_extrapTrue_f64_nruTrue_nru2False_e500_b8_unequalTrue_36_50_86
[DONE] 19436398    19515499    out/VidODENRU/train/VidODENRU_e500_4l_3c_8b_64f_TRAIN-%j.out    out/VidODENRU/test/VidODENRU_e500_4l_3c_8b_64f_TEST-%j.out    storage/logs/datasetkth_3c_4l_extrapTrue_f64_nruTrue_nru2False_e500_b8_unequalTrue_36_50_86
[DONE] 19436400    19515507    out/VidODENRU2/train/VidODENRU2_e500_2l_1c_8b_64f_TRAIN-%j.out    out/VidODENRU2/test/VidODENRU2_e500_2l_1c_8b_64f_TEST-%j.out    datasetkth_1c_2l_extrapTrue_f64_nruFalse_nru2True_e500_b8_unequalTrue_36_50_86
[DONE] 19436402    19515508    out/VidODENRU2/train/VidODENRU2_e500_2l_2c_8b_64f_TRAIN-%j.out    out/VidODENRU2/test/VidODENRU2_e500_2l_2c_8b_64f_TEST-%j.out    datasetkth_2c_2l_extrapTrue_f64_nruFalse_nru2True_e500_b8_unequalTrue_36_50_86
[DONE] 19436404    19515510    out/VidODENRU2/train/VidODENRU2_e500_2l_3c_8b_64f_TRAIN-%j.out    out/VidODENRU2/test/VidODENRU2_e500_2l_3c_8b_64f_TEST-%j.out    datasetkth_3c_2l_extrapTrue_f64_nruFalse_nru2True_e500_b8_unequalTrue_36_50_86
[DONE] 19436406    19515572    out/VidODENRU2/train/VidODENRU2_e500_3l_1c_8b_64f_TRAIN-%j.out    out/VidODENRU2/test/VidODENRU2_e500_3l_1c_8b_64f_TEST-%j.out    datasetkth_1c_3l_extrapTrue_f64_nruFalse_nru2True_e500_b8_unequalTrue_36_50_86
[DONE] 19436409    19515707    out/VidODENRU2/train/VidODENRU2_e500_3l_2c_8b_64f_TRAIN-%j.out    out/VidODENRU2/test/VidODENRU2_e500_3l_2c_8b_64f_TEST-%j.out    datasetkth_2c_3l_extrapTrue_f64_nruFalse_nru2True_e500_b8_unequalTrue_36_50_86
[DONE] 19436411    19515727    out/VidODENRU2/train/VidODENRU2_e500_3l_3c_8b_64f_TRAIN-%j.out    out/VidODENRU2/test/VidODENRU2_e500_3l_3c_8b_64f_TEST-%j.out    datasetkth_3c_3l_extrapTrue_f64_nruFalse_nru2True_e500_b8_unequalTrue_36_50_86
[DONE] 19436413    19516010    out/VidODENRU2/train/VidODENRU2_e500_4l_1c_8b_64f_TRAIN-%j.out    out/VidODENRU2/test/VidODENRU2_e500_4l_1c_8b_64f_TEST-%j.out    datasetkth_1c_4l_extrapTrue_f64_nruFalse_nru2True_e500_b8_unequalTrue_36_50_86
[DONE] 19436415    19516011    out/VidODENRU2/train/VidODENRU2_e500_4l_2c_8b_64f_TRAIN-%j.out    out/VidODENRU2/test/VidODENRU2_e500_4l_2c_8b_64f_TEST-%j.out    datasetkth_2c_4l_extrapTrue_f64_nruFalse_nru2True_e500_b8_unequalTrue_36_50_86
[DONE] 19436417    19516013    out/VidODENRU2/train/VidODENRU2_e500_4l_3c_8b_64f_TRAIN-%j.out    out/VidODENRU2/test/VidODENRU2_e500_4l_3c_8b_64f_TEST-%j.out    datasetkth_3c_4l_extrapTrue_f64_nruFalse_nru2True_e500_b8_unequalTrue_36_50_86

19436419    19436420    out/VidODE/train/VidODE_e1000_2l_1c_8b_64f_TRAIN-%j.out    out/VidODE/test/VidODE_e1000_2l_1c_8b_64f_TEST-%j.out    storage/logs/datasetkth_1c_2l_extrapTrue_f64_nruFalse_nru2False_e1000_b8_unequalTrue_36_50_86
19436421    19436422    out/VidODE/train/VidODE_e1000_2l_2c_8b_64f_TRAIN-%j.out    out/VidODE/test/VidODE_e1000_2l_2c_8b_64f_TEST-%j.out    storage/logs/datasetkth_2c_2l_extrapTrue_f64_nruFalse_nru2False_e1000_b8_unequalTrue_36_50_86
19436423    19436424    out/VidODE/train/VidODE_e1000_2l_3c_8b_64f_TRAIN-%j.out    out/VidODE/test/VidODE_e1000_2l_3c_8b_64f_TEST-%j.out    storage/logs/datasetkth_3c_2l_extrapTrue_f64_nruFalse_nru2False_e1000_b8_unequalTrue_36_50_86
19436425    19436426    out/VidODE/train/VidODE_e1000_3l_1c_8b_64f_TRAIN-%j.out    out/VidODE/test/VidODE_e1000_3l_1c_8b_64f_TEST-%j.out    storage/logs/datasetkth_1c_3l_extrapTrue_f64_nruFalse_nru2False_e1000_b8_unequalTrue_36_50_86
19436427    19436428    out/VidODE/train/VidODE_e1000_3l_2c_8b_64f_TRAIN-%j.out    out/VidODE/test/VidODE_e1000_3l_2c_8b_64f_TEST-%j.out    storage/logs/datasetkth_2c_3l_extrapTrue_f64_nruFalse_nru2False_e1000_b8_unequalTrue_36_50_86
19436429    19436430    out/VidODE/train/VidODE_e1000_3l_3c_8b_64f_TRAIN-%j.out    out/VidODE/test/VidODE_e1000_3l_3c_8b_64f_TEST-%j.out    storage/logs/datasetkth_3c_3l_extrapTrue_f64_nruFalse_nru2False_e1000_b8_unequalTrue_36_50_86
19436431    19436432    out/VidODE/train/VidODE_e1000_4l_1c_8b_64f_TRAIN-%j.out    out/VidODE/test/VidODE_e1000_4l_1c_8b_64f_TEST-%j.out    storage/logs/datasetkth_1c_4l_extrapTrue_f64_nruFalse_nru2False_e1000_b8_unequalTrue_36_50_86
19436433    19436434    out/VidODE/train/VidODE_e1000_4l_2c_8b_64f_TRAIN-%j.out    out/VidODE/test/VidODE_e1000_4l_2c_8b_64f_TEST-%j.out    storage/logs/datasetkth_2c_4l_extrapTrue_f64_nruFalse_nru2False_e1000_b8_unequalTrue_36_50_86
19436435    19436436    out/VidODE/train/VidODE_e1000_4l_3c_8b_64f_TRAIN-%j.out    out/VidODE/test/VidODE_e1000_4l_3c_8b_64f_TEST-%j.out    storage/logs/datasetkth_3c_4l_extrapTrue_f64_nruFalse_nru2False_e1000_b8_unequalTrue_36_50_86
19436437    19436438    out/VidODENRU/train/VidODENRU_e1000_2l_1c_8b_64f_TRAIN-%j.out    out/VidODENRU/test/VidODENRU_e1000_2l_1c_8b_64f_TEST-%j.out    storage/logs/datasetkth_1c_2l_extrapTrue_f64_nruTrue_nru2False_e1000_b8_unequalTrue_36_50_86
